VariableCode,RegionCode,YearCode,AggValue
rgdpna,CAF,1966,2168.48510742188000000
rgdpna,CAF,1967,2232.79370117188000000
rgdpna,CAF,1968,2288.07885742188000000
rgdpna,CAF,1969,2473.77905273438000000
rgdpna,CAF,1970,2519.68627929688000000
rgdpna,CAF,1971,2443.19287109375000000
rgdpna,CAF,1972,2395.01562500000000000
rgdpna,CAF,1973,2503.45703125000000000
rgdpna,CAF,1974,2428.77954101563000000
rgdpna,CAF,1975,2472.98461914063000000
rgdpna,CAF,1976,2582.78784179688000000
rgdpna,CAF,1977,2790.47753906250000000
rgdpna,CAF,1978,2824.22070312500000000
rgdpna,CAF,1979,2754.60180664063000000
rgdpna,CAF,1980,2631.23413085938000000
rgdpna,CAF,1981,2671.96166992188000000
rgdpna,CAF,1982,2719.95458984375000000
rgdpna,CAF,1983,2554.11376953125000000
rgdpna,CAF,1984,2738.65405273438000000
rgdpna,CAF,1985,2830.03173828125000000
rgdpna,CAF,1986,2931.28930664063000000
rgdpna,CAF,1987,2786.74877929688000000
rgdpna,CAF,1988,2844.83227539063000000
rgdpna,CAF,1989,2915.25292968750000000
rgdpna,CAF,1990,2870.20971679688000000
rgdpna,CAF,1991,2904.07373046875000000
rgdpna,CAF,1992,2865.42675781250000000
rgdpna,CAF,1993,2855.44384765625000000
rgdpna,CAF,1994,3003.25390625000000000
rgdpna,CAF,1995,3158.01269531250000000
rgdpna,CAF,1996,2919.63916015625000000
rgdpna,CAF,1997,3098.34423828125000000
rgdpna,CAF,1998,3239.40063476563000000
rgdpna,CAF,1999,3431.75952148438000000
rgdpna,CAF,2000,3497.71411132813000000
rgdpna,CAF,2001,3519.76611328125000000
rgdpna,CAF,2002,3498.29614257813000000
rgdpna,CAN,1950,178231.32812500000000000
rgdpna,CAN,1951,186020.89062500000000000
rgdpna,CAN,1952,201602.15625000000000000
rgdpna,CAN,1953,211532.70312500000000000
rgdpna,CAN,1954,209159.01562500000000000
rgdpna,CAN,1955,228482.73437500000000000
rgdpna,CAN,1956,249638.54687500000000000
rgdpna,CAN,1957,255985.29687500000000000
rgdpna,CAN,1958,260216.46875000000000000
rgdpna,CAN,1959,270794.37500000000000000
rgdpna,CAN,1960,279256.68750000000000000
rgdpna,CAN,1961,287160.18750000000000000
rgdpna,CAN,1962,306918.90625000000000000
rgdpna,CAN,1963,322725.87500000000000000
rgdpna,CAN,1964,343801.87500000000000000
rgdpna,CAN,1965,366195.09375000000000000
rgdpna,CAN,1966,391222.81250000000000000
rgdpna,CAN,1967,401760.78125000000000000
rgdpna,CAN,1968,422836.78125000000000000
rgdpna,CAN,1969,445230.00000000000000000
rgdpna,CAN,1970,457085.25000000000000000
rgdpna,CAN,1971,475906.43750000000000000
rgdpna,CAN,1972,501823.62500000000000000
rgdpna,CAN,1973,536771.62500000000000000
rgdpna,CAN,1974,556583.81250000000000000
rgdpna,CAN,1975,566730.18750000000000000
rgdpna,CAN,1976,596196.18750000000000000
rgdpna,CAN,1977,616814.06250000000000000
rgdpna,CAN,1978,641200.37500000000000000
rgdpna,CAN,1979,665597.56250000000000000
rgdpna,CAN,1980,679991.87500000000000000
rgdpna,CAN,1981,703812.81250000000000000
rgdpna,CAN,1982,682555.75000000000000000
rgdpna,CAN,1983,700070.56250000000000000
rgdpna,CAN,1984,739077.56250000000000000
rgdpna,CAN,1985,773660.81250000000000000
rgdpna,CAN,1986,790667.12500000000000000
rgdpna,MDG,1966,12627.42871093750000000
rgdpna,MDG,1967,14117.35449218750000000
rgdpna,MDG,1968,14894.80078125000000000
rgdpna,MDG,1969,15384.47851562500000000
rgdpna,MDG,1970,16041.47460937500000000
rgdpna,MDG,1971,16723.26953125000000000
rgdpna,MDG,1972,16511.01367187500000000
rgdpna,MDG,1973,16150.81933593750000000
rgdpna,MDG,1974,16350.21191406250000000
rgdpna,MDG,1975,16556.03710937500000000
rgdpna,MDG,1976,16047.90722656250000000
rgdpna,MDG,1977,16427.39648437500000000
rgdpna,MDG,1978,15996.45117187500000000
rgdpna,MDG,1979,17565.86523437500000000
rgdpna,MDG,1980,17707.36914062500000000
rgdpna,MDG,1981,16176.54785156250000000
rgdpna,MDG,1982,15880.67382812500000000
rgdpna,MDG,1983,16009.31445312500000000
rgdpna,MDG,1984,16282.22265625000000000
rgdpna,MDG,1985,16470.42382812500000000
rgdpna,MDG,1986,16793.09765625000000000
rgdpna,MDG,1987,16990.93554687500000000
rgdpna,MDG,1988,17569.20703125000000000
rgdpna,MDG,1989,18285.83593750000000000
rgdpna,MDG,1990,18858.18750000000000000
rgdpna,MDG,1991,17668.32421875000000000
rgdpna,MDG,1992,17877.89843750000000000
rgdpna,MDG,1993,18252.71875000000000000
rgdpna,MDG,1994,18239.64843750000000000
rgdpna,MDG,1995,18551.94921875000000000
rgdpna,MDG,1996,18950.61523437500000000
rgdpna,MDG,1997,19649.83984375000000000
rgdpna,MDG,1998,20420.23046875000000000
rgdpna,MDG,1999,21379.86914062500000000
rgdpna,MDG,2000,22392.68359375000000000
rgdpna,MDG,2001,23733.66796875000000000
rgdpna,MDG,2002,20731.15820312500000000
rgdpna,CZE,1990,192227.79687500000000000
rgdpna,MEX,1950,130755.32031250000000000
rgdpna,CZE,1991,169900.64062500000000000
rgdpna,CZE,1992,169040.03125000000000000
rgdpna,MEX,1951,143385.12500000000000000
rgdpna,CZE,1993,169144.67187500000000000
rgdpna,MEX,1952,148828.62500000000000000
rgdpna,CZE,1994,174065.60937500000000000
rgdpna,CZE,1995,184894.93750000000000000
rgdpna,CZE,1996,192813.62500000000000000
rgdpna,CZE,1997,191513.53125000000000000
rgdpna,MEX,1953,147735.78125000000000000
rgdpna,CZE,1998,190908.28125000000000000
rgdpna,CZE,1999,193653.64062500000000000
rgdpna,MEX,1954,163885.04687500000000000
rgdpna,CZE,2000,201969.39062500000000000
rgdpna,CHL,1951,31642.67382812500000000
rgdpna,CHL,1952,33160.84375000000000000
rgdpna,CHL,1953,36174.48046875000000000
rgdpna,CHL,1954,34160.61718750000000000
rgdpna,CHL,1955,35878.74609375000000000
rgdpna,CHL,1956,36100.33984375000000000
rgdpna,CHL,1957,38883.33203125000000000
rgdpna,CHL,1958,40697.58203125000000000
rgdpna,CHL,1959,40062.07031250000000000
rgdpna,CHL,1960,44286.01171875000000000
rgdpna,CHL,1961,46417.42187500000000000
rgdpna,CHL,1962,48548.83593750000000000
rgdpna,CHL,1963,51627.54296875000000000
rgdpna,CHL,1964,52811.66015625000000000
rgdpna,CHL,1965,53285.30859375000000000
rgdpna,CHL,1966,59205.89843750000000000
rgdpna,CHL,1967,61100.48437500000000000
rgdpna,CHL,1968,63231.89843750000000000
rgdpna,CHL,1969,65600.13281250000000000
rgdpna,CHL,1970,67021.07812500000000000
rgdpna,CHL,1971,73022.96875000000000000
rgdpna,CHL,1972,72137.07812500000000000
rgdpna,CHL,1973,68122.64062500000000000
rgdpna,CHL,1974,68786.46093750000000000
rgdpna,CHL,1975,59906.01953125000000000
rgdpna,CHL,1976,62013.50000000000000000
rgdpna,CHL,1977,68127.37500000000000000
rgdpna,CHL,1978,73725.62500000000000000
rgdpna,CHL,1979,79831.21093750000000000
rgdpna,CHL,1980,86173.77343750000000000
rgdpna,CHL,1981,91527.23437500000000000
rgdpna,CHL,1982,79090.44531250000000000
rgdpna,CHL,1983,76874.29687500000000000
rgdpna,CHL,1984,81398.67968750000000000
rgdpna,CHL,1985,83000.95312500000000000
rgdpna,CHL,1986,87645.87500000000000000
rgdpna,CHL,1987,93425.48437500000000000
rgdpna,CHL,1988,100256.08593750000000000
rgdpna,CHL,1989,110843.36718750000000000
rgdpna,CHL,1990,114941.88281250000000000
rgdpna,CHL,1991,124102.64062500000000000
rgdpna,CHL,1992,139339.98437500000000000
rgdpna,CHL,1993,149074.65625000000000000
rgdpna,CHL,1994,157584.01562500000000000
rgdpna,CHL,1995,174331.37500000000000000
rgdpna,CHL,1996,187255.43750000000000000
rgdpna,CHL,1997,199624.75000000000000000
rgdpna,CHL,1998,206074.37500000000000000
rgdpna,CHL,1999,204506.45312500000000000
rgdpna,CHL,2000,213686.90625000000000000
rgdpna,CHL,2001,220903.18750000000000000
rgdpna,CHL,2002,225727.96875000000000000
rgdpna,CHN,1952,463996.06250000000000000
rgdpna,CHN,1953,508549.43750000000000000
rgdpna,CHN,1954,519901.96875000000000000
rgdpna,CHN,1955,544019.93750000000000000
rgdpna,CHN,1956,591439.25000000000000000
rgdpna,CHN,1957,641285.56250000000000000
rgdpna,CHN,1958,718558.81250000000000000
rgdpna,CHN,1959,737648.00000000000000000
rgdpna,CHN,1960,704739.56250000000000000
rgdpna,CHN,1961,493618.37500000000000000
rgdpna,CHN,1962,537124.50000000000000000
rgdpna,CHN,1963,604790.37500000000000000
rgdpna,CHN,1964,691632.50000000000000000
rgdpna,CHN,1965,756244.93750000000000000
rgdpna,CHN,1966,811773.81250000000000000
rgdpna,CHN,1967,766894.87500000000000000
rgdpna,CHN,1968,736139.12500000000000000
rgdpna,CHN,1969,825404.12500000000000000
rgdpna,CHN,1970,929618.06250000000000000
rgdpna,CHN,1971,976173.31250000000000000
rgdpna,CHN,1972,998655.31250000000000000
rgdpna,CHN,1973,1066032.87500000000000000
rgdpna,CHN,1974,1084832.12500000000000000
rgdpna,CHN,1975,1154746.62500000000000000
rgdpna,CHN,1976,1115404.12500000000000000
rgdpna,CHN,1977,1174463.12500000000000000
rgdpna,CHN,1978,1306167.00000000000000000
rgdpna,CHN,1979,1398248.12500000000000000
rgdpna,CHN,1980,1455674.62500000000000000
rgdpna,NLD,1957,142428.98437500000000000
rgdpna,NLD,1958,141015.93750000000000000
rgdpna,NLD,1959,147970.93750000000000000
rgdpna,NLD,1960,162604.21875000000000000
rgdpna,NLD,1961,167461.21875000000000000
rgdpna,NLD,1962,174986.21875000000000000
rgdpna,NLD,1963,180959.28125000000000000
rgdpna,NLD,1964,197987.53125000000000000
rgdpna,NLD,1965,209066.67187500000000000
rgdpna,NLD,1966,215087.62500000000000000
rgdpna,NLD,1967,227124.76562500000000000
rgdpna,NLD,1968,243434.51562500000000000
rgdpna,NLD,1969,261200.42187500000000000
rgdpna,NLD,1970,278101.62500000000000000
rgdpna,NLD,1971,290107.28125000000000000
rgdpna,NLD,1972,300359.25000000000000000
rgdpna,NLD,1973,316711.50000000000000000
rgdpna,NLD,1974,327602.31250000000000000
rgdpna,NLD,1975,327609.03125000000000000
rgdpna,NLD,1976,342208.31250000000000000
rgdpna,NLD,1977,350833.46875000000000000
rgdpna,NLD,1978,360292.78125000000000000
rgdpna,NLD,1979,367549.68750000000000000
rgdpna,NLD,1980,372481.81250000000000000
rgdpna,NLD,1981,369563.00000000000000000
rgdpna,NLD,1982,364977.62500000000000000
rgdpna,NLD,1983,372532.56250000000000000
rgdpna,NLD,1984,383938.31250000000000000
rgdpna,NLD,1985,393844.62500000000000000
rgdpna,NLD,1986,404820.87500000000000000
rgdpna,NLD,1987,412639.09375000000000000
rgdpna,NLD,1988,426838.90625000000000000
rgdpna,NLD,1989,445705.59375000000000000
rgdpna,NLD,1990,464350.53125000000000000
rgdpna,NLD,1991,475676.62500000000000000
rgdpna,NLD,1992,483791.96875000000000000
rgdpna,NLD,1993,489875.96875000000000000
rgdpna,NLD,1994,504381.59375000000000000
rgdpna,NLD,1995,520098.34375000000000000
rgdpna,NLD,1996,538648.81250000000000000
rgdpna,NLD,1997,561809.93750000000000000
rgdpna,NLD,1998,587234.18750000000000000
rgdpna,NLD,1999,616899.43750000000000000
rgdpna,NLD,2000,643048.43750000000000000
rgdpna,KEN,1950,11373.99511718750000000
rgdpna,KEN,1951,13357.05175781250000000
rgdpna,AUT,1950,46511.69531250000000000
rgdpna,AUT,1951,49393.62890625000000000
rgdpna,AUT,1952,49201.43359375000000000
rgdpna,AUT,1953,50817.83984375000000000
rgdpna,AUT,1954,55011.61328125000000000
rgdpna,AUT,1955,61310.65625000000000000
rgdpna,AUT,1956,65090.07812500000000000
rgdpna,AUT,1957,68869.50000000000000000
rgdpna,AUT,1958,71389.11718750000000000
rgdpna,AUT,1959,73488.79687500000000000
rgdpna,AUT,1960,80207.77343750000000000
rgdpna,AUT,1961,84407.12500000000000000
rgdpna,AUT,1962,86086.87500000000000000
rgdpna,AUT,1963,89866.29687500000000000
rgdpna,AUT,1964,95325.46093750000000000
rgdpna,AUT,1965,97845.07812500000000000
rgdpna,AUT,1966,103304.25000000000000000
rgdpna,AUT,1967,106663.73437500000000000
rgdpna,AUT,1968,111283.03125000000000000
rgdpna,AUT,1969,118421.93750000000000000
rgdpna,AUT,1970,126820.65625000000000000
rgdpna,AUT,1971,133305.15625000000000000
rgdpna,AUT,1972,141580.56250000000000000
rgdpna,AUT,1973,148500.03125000000000000
rgdpna,AUT,1974,154356.50000000000000000
rgdpna,AUT,1975,153797.26562500000000000
rgdpna,AUT,1976,160836.56250000000000000
rgdpna,AUT,1977,169007.03125000000000000
rgdpna,AUT,1978,168651.01562500000000000
rgdpna,AUT,1979,177685.14062500000000000
rgdpna,AUT,1980,180761.73437500000000000
rgdpna,AUT,1981,180500.90625000000000000
rgdpna,AUT,1982,184131.23437500000000000
rgdpna,AUT,1983,189605.62500000000000000
rgdpna,AUT,1984,189702.84375000000000000
rgdpna,AUT,1985,194442.90625000000000000
rgdpna,AUT,1986,198917.79687500000000000
rgdpna,AUT,1987,201617.45312500000000000
rgdpna,AUT,1988,208262.51562500000000000
rgdpna,AUT,1989,216357.82812500000000000
rgdpna,AUT,1990,225759.96875000000000000
rgdpna,AUT,1991,233529.78125000000000000
rgdpna,AUT,1992,238418.79687500000000000
rgdpna,AUT,1993,239674.81250000000000000
rgdpna,AUT,1994,245432.07812500000000000
rgdpna,AUT,1995,251980.17187500000000000
rgdpna,AUT,1996,258023.43750000000000000
rgdpna,AUT,1997,263712.90625000000000000
rgdpna,AUT,1998,273101.00000000000000000
rgdpna,AUT,1999,282905.28125000000000000
rgdpna,AUT,2000,292434.68750000000000000
rgdpna,AUT,2001,296384.06250000000000000
rgdpna,AUT,2002,301291.78125000000000000
rgdpna,BOL,1997,32405.13085937500000000
rgdpna,BOL,1998,34034.90234375000000000
rgdpna,BOL,1999,34180.19140625000000000
rgdpna,BOL,2000,35037.36328125000000000
rgdpna,BOL,2001,35627.32421875000000000
rgdpna,BOL,2002,36512.86328125000000000
rgdpna,MAC,1974,4304.15136718750000000
rgdpna,MAC,1975,4643.14013671875000000
rgdpna,CMR,1960,11281.88671875000000000
rgdpna,MAC,1976,5004.78125000000000000
rgdpna,CMR,1961,11444.89843750000000000
rgdpna,CMR,1962,11782.62304687500000000
rgdpna,CMR,1963,12162.23730468750000000
rgdpna,MAC,1977,5398.98779296875000000
rgdpna,CMR,1964,12613.09765625000000000
rgdpna,CMR,1965,13196.78027343750000000
rgdpna,MAC,1978,5828.87695312500000000
rgdpna,CMR,1966,13850.17187500000000000
rgdpna,CMR,1967,12315.00878906250000000
rgdpna,MAC,1979,6267.68310546875000000
rgdpna,CMR,1968,13188.38183593750000000
rgdpna,CMR,1969,13643.65722656250000000
rgdpna,MAC,1980,6777.93994140625000000
rgdpna,CMR,1970,14363.80371093750000000
rgdpna,CMR,1971,14863.62207031250000000
rgdpna,CMR,1972,15261.05175781250000000
rgdpna,MAC,1981,7335.13085937500000000
rgdpna,CMR,1973,16078.38476562500000000
rgdpna,CMR,1974,17804.28125000000000000
rgdpna,MAC,1982,7793.28857421875000000
rgdpna,CMR,1975,19806.38281250000000000
rgdpna,CMR,1976,18717.99414062500000000
rgdpna,MAC,1983,8574.37402343750000000
rgdpna,CMR,1977,21289.82226562500000000
rgdpna,CMR,1978,25974.22460937500000000
rgdpna,CMR,1979,27541.79882812500000000
rgdpna,MAC,1984,9299.77246093750000000
rgdpna,CMR,1980,27000.52148437500000000
rgdpna,CMR,1981,28969.09765625000000000
rgdpna,MAC,1985,9367.86914062500000000
rgdpna,CMR,1982,31126.80664062500000000
rgdpna,MAC,1986,9994.95605468750000000
rgdpna,CMR,1983,33742.37890625000000000
rgdpna,CMR,1984,36457.24609375000000000
rgdpna,CMR,1985,37314.65625000000000000
rgdpna,MAC,1987,11423.58593750000000000
rgdpna,MAC,1988,12315.91796875000000000
rgdpna,CMR,1986,35353.17187500000000000
rgdpna,CMR,1987,33371.98828125000000000
rgdpna,MAC,1989,12934.74609375000000000
rgdpna,CMR,1988,32112.66992187500000000
rgdpna,CMR,1989,31102.37695312500000000
rgdpna,MAC,1990,13966.87695312500000000
rgdpna,CMR,1990,30917.18164062500000000
rgdpna,CMR,1991,29753.44531250000000000
rgdpna,MAC,1991,14477.99707031250000000
rgdpna,CMR,1992,28845.91992187500000000
rgdpna,CMR,1993,27934.93554687500000000
rgdpna,MAC,1992,16403.44140625000000000
rgdpna,CMR,1994,27900.97460937500000000
rgdpna,CMR,1995,29032.06835937500000000
rgdpna,MAC,1993,17254.14257812500000000
rgdpna,CMR,1996,30494.17578125000000000
rgdpna,MAC,1994,17987.97656250000000000
rgdpna,CMR,1997,32114.68554687500000000
rgdpna,CMR,1998,33686.81250000000000000
rgdpna,CMR,1999,35055.26562500000000000
rgdpna,MAC,1995,18580.83789062500000000
rgdpna,CMR,2000,36518.32812500000000000
rgdpna,MAC,1996,18502.95898437500000000
rgdpna,CMR,2001,38166.86328125000000000
rgdpna,CMR,2002,39696.98828125000000000
rgdpna,MAC,1997,18451.29296875000000000
rgdpna,MAC,1998,17607.89843750000000000
rgdpna,LAO,1970,2769.49609375000000000
rgdpna,LAO,1971,2907.65771484375000000
rgdpna,LAO,1972,3008.02221679688000000
rgdpna,LAO,1973,3270.61547851563000000
rgdpna,LAO,1974,3389.75585937500000000
rgdpna,LAO,1975,3615.90234375000000000
rgdpna,LAO,1976,3722.78613281250000000
rgdpna,LAO,1977,3648.54248046875000000
rgdpna,LAO,1978,3684.84375000000000000
rgdpna,LAO,1979,3611.21411132813000000
rgdpna,LAO,1980,3972.47509765625000000
rgdpna,LAO,1981,4581.52734375000000000
rgdpna,LAO,1982,4906.07128906250000000
rgdpna,LAO,1983,5135.92236328125000000
rgdpna,LAO,1984,5504.03027343750000000
rgdpna,LAO,1985,5783.08251953125000000
rgdpna,LAO,1986,6065.59375000000000000
rgdpna,LAO,1987,5979.11083984375000000
rgdpna,LAO,1988,5858.91894531250000000
rgdpna,LAO,1989,6690.33691406250000000
rgdpna,LAO,1990,7138.89550781250000000
rgdpna,LAO,1991,7445.62304687500000000
rgdpna,COD,1950,19783.76171875000000000
rgdpna,COD,1951,22675.74023437500000000
rgdpna,COD,1952,24301.14062500000000000
rgdpna,COD,1953,26778.42578125000000000
rgdpna,COD,1954,27963.00195312500000000
rgdpna,COD,1955,29757.03320312500000000
rgdpna,COD,1956,31427.05664062500000000
rgdpna,COD,1957,31739.27148437500000000
rgdpna,COD,1958,31054.01953125000000000
rgdpna,COD,1959,31724.80859375000000000
rgdpna,COD,1960,34620.25390625000000000
rgdpna,COD,1961,30971.62890625000000000
rgdpna,COD,1962,35383.65625000000000000
rgdpna,COD,1963,36310.98046875000000000
rgdpna,COD,1964,36461.07031250000000000
rgdpna,COD,1965,35700.69140625000000000
rgdpna,COD,1966,37890.50390625000000000
rgdpna,COD,1967,37458.10156250000000000
rgdpna,COD,1968,39874.94921875000000000
rgdpna,COD,1969,43027.40234375000000000
rgdpna,COD,1970,42920.14453125000000000
rgdpna,COD,1971,45497.50781250000000000
rgdpna,COD,1972,45566.26953125000000000
rgdpna,COD,1973,49274.12500000000000000
rgdpna,DNK,1950,50297.77343750000000000
rgdpna,DNK,1951,49454.20312500000000000
rgdpna,DNK,1952,50554.71875000000000000
rgdpna,DNK,1953,53693.96093750000000000
rgdpna,DNK,1954,56389.57421875000000000
rgdpna,DNK,1955,56138.11718750000000000
rgdpna,DNK,1956,57267.97265625000000000
rgdpna,DNK,1957,59386.02734375000000000
rgdpna,DNK,1958,60774.85546875000000000
rgdpna,DNK,1959,65639.88281250000000000
rgdpna,DNK,1960,69574.53125000000000000
rgdpna,DNK,1961,74124.03906250000000000
rgdpna,DNK,1962,78671.95312500000000000
rgdpna,DNK,1963,79612.66406250000000000
rgdpna,DNK,1964,86355.50781250000000000
rgdpna,DNK,1965,89859.85937500000000000
rgdpna,DNK,1966,93036.67968750000000000
rgdpna,DNK,1967,98367.79687500000000000
rgdpna,DNK,1968,103870.89062500000000000
rgdpna,DNK,1969,110577.78906250000000000
rgdpna,DNK,1970,112297.50781250000000000
rgdpna,DNK,1971,115668.54687500000000000
rgdpna,DNK,1972,120497.70312500000000000
rgdpna,DNK,1973,125027.50000000000000000
rgdpna,DNK,1974,124007.33593750000000000
rgdpna,DNK,1975,122492.64843750000000000
rgdpna,DNK,1976,129956.73437500000000000
rgdpna,DNK,1977,132528.39062500000000000
rgdpna,DNK,1978,135542.81250000000000000
rgdpna,DNK,1979,140896.92187500000000000
rgdpna,DNK,1980,140210.00000000000000000
rgdpna,DNK,1981,138966.46875000000000000
rgdpna,DNK,1982,144127.65625000000000000
rgdpna,DNK,1983,147949.71875000000000000
rgdpna,DNK,1984,154112.67187500000000000
rgdpna,DNK,1985,160314.84375000000000000
rgdpna,DNK,1986,168249.20312500000000000
rgdpna,DNK,1987,168737.03125000000000000
rgdpna,DNK,1988,168496.29687500000000000
rgdpna,DNK,1989,169461.60937500000000000
rgdpna,DNK,1990,172185.60937500000000000
rgdpna,DNK,1991,174424.76562500000000000
rgdpna,DNK,1992,177870.45312500000000000
rgdpna,DNK,1993,177711.07812500000000000
rgdpna,DNK,1994,187530.31250000000000000
rgdpna,DNK,1995,193278.45312500000000000
rgdpna,DNK,1996,198883.78125000000000000
rgdpna,DNK,1997,205369.17187500000000000
rgdpna,DNK,1998,209924.54687500000000000
rgdpna,DNK,1999,216113.15625000000000000
rgdpna,DNK,2000,224210.67187500000000000
rgdpna,DNK,2001,226056.28125000000000000
rgdpna,DNK,2002,227110.37500000000000000
rgdpna,MOZ,1960,2415.79150390625000000
rgdpna,MOZ,1961,2458.19848632813000000
rgdpna,MOZ,1962,2666.63305664063000000
rgdpna,MOZ,1963,2721.27563476563000000
rgdpna,MOZ,1964,2833.04589843750000000
rgdpna,MOZ,1965,2874.62231445313000000
rgdpna,MOZ,1966,2912.88867187500000000
rgdpna,MOZ,1967,3245.26171875000000000
rgdpna,MOZ,1968,3391.79223632813000000
rgdpna,MOZ,1969,3627.42382812500000000
rgdpna,MOZ,1970,3495.83569335938000000
rgdpna,MOZ,1971,3757.46411132813000000
rgdpna,MOZ,1972,3940.85766601563000000
rgdpna,MOZ,1973,4122.61425781250000000
rgdpna,MOZ,1974,4380.67382812500000000
rgdpna,MOZ,1975,4471.93408203125000000
rgdpna,MOZ,1976,4723.15917968750000000
rgdpna,MOZ,1977,4714.66015625000000000
rgdpna,MOZ,1978,4765.28369140625000000
rgdpna,MOZ,1979,4911.80908203125000000
rgdpna,MOZ,1980,5119.47705078125000000
rgdpna,MOZ,1981,5185.11132812500000000
rgdpna,MOZ,1982,4988.20849609375000000
rgdpna,MOZ,1983,4331.86523437500000000
rgdpna,MOZ,1984,4463.13378906250000000
rgdpna,MOZ,1985,4069.32788085938000000
rgdpna,MOZ,1986,4134.96240234375000000
rgdpna,MOZ,1987,4331.86523437500000000
rgdpna,BMU,1970,1634.18676757813000000
rgdpna,BMU,1971,1690.36193847656000000
rgdpna,BMU,1972,1721.00292968750000000
rgdpna,BMU,1973,1746.53710937500000000
rgdpna,BMU,1974,1761.85754394531000000
rgdpna,BMU,1975,1828.24645996094000000
rgdpna,BMU,1976,1991.66516113281000000
rgdpna,BMU,1977,2042.24206542969000000
rgdpna,BMU,1978,2083.60107421875000000
rgdpna,BMU,1979,2220.41357421875000000
rgdpna,BMU,1980,2304.82983398438000000
rgdpna,BMU,1981,2223.68847656250000000
rgdpna,BMU,1982,2225.75024414063000000
rgdpna,BMU,1983,2245.03515625000000000
rgdpna,BMU,1984,2199.30957031250000000
rgdpna,BMU,1985,2292.70117187500000000
rgdpna,BMU,1986,2394.34033203125000000
rgdpna,BMU,1987,2489.55102539063000000
rgdpna,BMU,1988,2522.41992187500000000
rgdpna,BMU,1989,2525.57348632813000000
rgdpna,BMU,1990,2458.74389648438000000
rgdpna,BMU,1991,2465.17236328125000000
rgdpna,BMU,1992,2397.97875976563000000
rgdpna,BMU,1993,2456.07568359375000000
rgdpna,BMU,1994,2494.88769531250000000
rgdpna,BMU,1995,2629.51708984375000000
rgdpna,BMU,1996,2731.39868164063000000
rgdpna,BMU,1997,2857.19995117188000000
rgdpna,BMU,1998,2968.91162109375000000
rgdpna,BMU,1999,3069.55273437500000000
rgdpna,BMU,2000,3161.13598632813000000
rgdpna,BMU,2001,3389.40966796875000000
rgdpna,BMU,2002,3339.32153320313000000
rgdpna,ECU,1950,10084.37402343750000000
rgdpna,ECU,1951,10288.50292968750000000
rgdpna,ECU,1952,11478.98242187500000000
rgdpna,ECU,1953,11877.44140625000000000
rgdpna,ECU,1954,13004.23242187500000000
rgdpna,ECU,1955,13602.73828125000000000
rgdpna,ECU,1956,14057.12988281250000000
rgdpna,ECU,1957,14585.82324218750000000
rgdpna,ECU,1958,14984.69140625000000000
rgdpna,ECU,1959,15701.18359375000000000
rgdpna,ECU,1960,16571.17968750000000000
rgdpna,ECU,1961,17420.35742187500000000
rgdpna,ECU,1962,18277.28906250000000000
rgdpna,ECU,1963,18662.27734375000000000
rgdpna,ECU,1964,20044.63671875000000000
rgdpna,ECU,1965,20701.11523437500000000
rgdpna,ECU,1966,21206.94726562500000000
rgdpna,ECU,1967,22663.20117187500000000
rgdpna,ECU,1968,23576.47460937500000000
rgdpna,ECU,1969,24126.39843750000000000
rgdpna,ECU,1970,25684.30859375000000000
rgdpna,ECU,1971,27292.84375000000000000
rgdpna,ECU,1972,31228.85742187500000000
rgdpna,ECU,1973,39138.44140625000000000
rgdpna,ECU,1974,41661.06640625000000000
rgdpna,ECU,1975,43985.68750000000000000
rgdpna,ECU,1976,48043.35937500000000000
rgdpna,ECU,1977,51182.85937500000000000
rgdpna,ECU,1978,54556.29296875000000000
rgdpna,ECU,1979,57449.20703125000000000
rgdpna,ECU,1980,60267.82031250000000000
rgdpna,ECU,1981,62644.28906250000000000
rgdpna,ECU,1982,63388.13281250000000000
rgdpna,ECU,1983,61599.96484375000000000
rgdpna,ECU,1984,64188.72656250000000000
rgdpna,ECU,1985,66976.31250000000000000
rgdpna,ECU,1986,69051.07812500000000000
rgdpna,ECU,1987,64919.50781250000000000
rgdpna,ECU,1988,71748.02343750000000000
rgdpna,ECU,1989,71932.96875000000000000
rgdpna,ECU,1990,74111.42968750000000000
rgdpna,ECU,1991,77829.42968750000000000
rgdpna,ECU,1992,80604.76562500000000000
rgdpna,ECU,1993,82242.28906250000000000
rgdpna,ECU,1994,86110.82031250000000000
rgdpna,ECU,1995,87616.38281250000000000
rgdpna,ECU,1996,89720.95312500000000000
rgdpna,GIN,1959,3871.40771484375000000
rgdpna,GIN,1960,4447.63964843750000000
rgdpna,GIN,1961,4812.03955078125000000
rgdpna,GIN,1962,4875.42919921875000000
rgdpna,GIN,1963,4925.43505859375000000
rgdpna,GIN,1964,4562.32470703125000000
rgdpna,GIN,1965,4768.46289062500000000
rgdpna,GIN,1966,4888.20605468750000000
rgdpna,GIN,1967,4785.73730468750000000
rgdpna,GIN,1968,4815.92871093750000000
rgdpna,GIN,1969,4716.38671875000000000
rgdpna,GIN,1970,4297.48388671875000000
rgdpna,MUS,1950,2070.03637695313000000
rgdpna,GIN,1971,4528.07910156250000000
rgdpna,MUS,1951,2182.29882812500000000
rgdpna,GIN,1972,4632.91210937500000000
rgdpna,GIN,1973,4705.52294921875000000
rgdpna,GIN,1974,4952.57324218750000000
rgdpna,MUS,1952,2130.79858398438000000
